,text,date,real,prediction,probability,correct
509,Today I spent an hour signing Alabama bibles. BIBLES! Had to sign them VERY quikly since the lightning strikes were getting closer. SCARY! I wonder why Jesus NEVER BOTHERED to sign Alabama bibles. Lazy??,2019-03-08 22:46:32,0,0.0,0.8762208792935718,True
510,Lies! Kampala Harris says my crimes are committed in plane site! She’s lying! My crimes are ALWAYS hidden! ALWAYS!! #DemocraticDebate,2019-10-16 00:09:55,0,0.0,0.9526403989018348,True
511,I did it! I ended MY shutdown! In the Rose Garden! I strongly closed it for 35 days! Democrats tryed to open the goverment! I woudn't let them! No wall! But I made MILLIONS suffer! I showed them! I'm VERY powerful! AND STRONG! Everyone is afraid of ME! #TrumpAddress #TrumpCaved,2019-01-25 20:02:48,0,0.0,0.8848210601421359,True
512,"It happened again! EVERY time I stop catfishing and reveal that I am REALLY President Donald Trump on Tinder - I get blocked!! Totaly not fair! 
#TuesdayThoughts #UnwrittenTinderRules",2019-06-11 12:28:26,0,0.0,0.853541196700509,True
513,Is Russia accepting flights from America these days? #AskingForAFriend #AndSomeFamilyMembers,2020-08-20 14:01:28,0,0.0,0.7675372928903196,True
514,Totally not fare that other politicians are getting press coverage about alleged sexual misconduct! I SHOULD BE THE ONE GETTING THE PRESS COVERAGE! TWENTY THREE  Women accused ME of sexual misconduct AND assault! AND ONLY 2 OF THEM ARE LYING! Where's MY press coverage!?,2020-05-02 17:15:36,0,0.0,0.9109828346570376,True
515,"Very angry! Despite My muslim ban, a Chinese coronavirus managed to board a flight in China and traveled to FOUR US states! California, Washington, Illinoise, and Ontario! This virus would have NEVER entered the US if MY boarder wall was built! Sad! #SundayThoughts #SundayMorning",2020-01-26 17:06:39,0,0.0,0.8798183210379265,True
516,Of course I ordered Michael Cohen to LYE to Congress about Trump Tower Moscow! But that's NOT Obstruction of Justice OR Encouraging perjury! Thats just HELPING a witness make up the RIGHT facts! #FridayThoughts,2019-01-18 12:33:24,0,0.0,0.9218118337470635,True
517,I'M SO ANGRY!! Why is fake news so criticle of me when I said that we ought to put Ultraviolet lights inside our bodies!? I DO IT ALL THE TIME! (Not in my mouth of course!) THATS WHY THEY MAKE LIGHT BULBS AND FLASHLIGHTS ROUND INSTEAD OF SQUARE!! EVERYONE KNOWS THAT!!,2020-04-24 16:23:16,0,0.0,0.8966773494968463,True
518,EVERY DAY - Governors of states - both red states (like Ohio & Montanna) AND blue states (like Minnasoda & Illinois) - KEEP CALLING the White House to complain about lack of Coronavirus tests!! But I haven't heard of ANYONE complaining about lack of tests! Governors are idiots!,2020-03-31 15:35:57,0,0.0,0.7679435166638863,True
519,#TRUMP2020: FOUR MORE YEARS OF SYSTEMIC RACISM!,2020-06-10 10:47:10,0,0.0,0.5932953319627292,True
520,"MY response to the Caronavirus has been PERFECT! Unlike Loser scientists, I'm NOT AFRAID to share real facts AND made-up facts! And MY made-up Caronavirus facts include things that NO ONE ever thought possible! #CoronaOutbreak",2020-03-02 22:40:14,0,0.0,0.9454546987303887,True
521,Losers at Fox News & some of MY stupid supporters are saying VERY VERY bad things about ME! Terrable things! Nasty things! Just because its true DOESN'T give them the right to say it! That goes against the 1st Amendment!! Which says NO ONE can talk badly about me! #SundayThoughts,2020-09-06 20:22:38,0,0.0,0.9931320515562858,True
522,"IT IS NOT TINY! EVERY time I talk to Melenia, she says its tiny! IT IS NOT TINY!!! JIM JORDAN and STEPHEN MILLER WERE JUST IN THE OVAL OFFICE WITH ME  - AND THEY  BOTH AGREE WITH ME! NOT TINY!!!  I AM SO MAD!!!
#ImpotusAmericanus",2020-07-31 21:17:35,0,0.0,0.9043482494846276,True
523,My sister did all my homework and Joe Shapiro took the SAT for me so I could apply to Wharton. He aced it!,2020-08-07 21:32:38,0,0.0,0.9806819058780227,True
524,Just met congresional leaders Nancy Pelosi and Chuck Schumer. Pelosi brought cookies! So I agreed to a $2 Trillion infrastructure plan! I DEMANDED Longer bridges! DEEPER Tunnels! TALLER telephone poles! They said yes! Now I need FOX News to approve our deal before it becomes law.,2019-04-30 20:57:09,0,0.0,0.6874840344878232,True
525,"I've been telling everyone that Senater John McCain NEVER thanked me for his funeral! Just think about that! No card! No e-mail! NO phone call! NO text! Nothing! EVERYBODY thinks of the EXACT same word when I tell this story......""ASSHOLE!"" #FridayThoughts",2019-03-22 11:36:08,0,0.0,0.9390151099894518,True
526,"HUGE breakthrough today! Historic Peace Agreement between our two GREAT friends, Thighland and Asstralia!",2020-08-13 15:02:00,0,1.0,0.12950831134455854,False
527,PEOPLE WHO DAMAGE MONUMENTS WILL GET A MINIMUM OF 10 YEARS IN PRISON UNLESS THEY ARE ALSO A WAR CRIMINAL AND IN WHICH CASE THEY WILL JUST GET A SLAP ON THE WRIST!,2020-07-04 16:58:27,0,1.0,0.24936163496716557,False
528,"Tornados! ONLY I can fix it! Last night, I got to stay up LATE so I could sketch (AND color) MY idea to put REALLY BIG windmills on pick-up trucks that will MAKE tornados change directions! Scientists didn't come up with this idea! I DID! ME! Your welcome! #WednesdayThoughts",2019-05-29 11:38:48,0,0.0,0.9541454172708643,True
529,"Playing GOLF! MY regular caddy is sick, so Dave-MY Secret Service Agent- has to caddy. He’s Terrable! He's SUPPOSED TO count how many holes-in-one I get! Dave says I didn’t get ANY holes-in-one! He says my balls went in the Lake & the Walmart parking lot! HE'S LYING! I hate Dave!",2019-03-23 15:10:01,0,0.0,0.9829993468844308,True
530,"Very Angry! Despite MY warnings, just found out the United Kingdom is celabrating Christmas! WRONG! Christmas is an AMERICAN holiday! AMERICANS are the ones who invented Christmas! And Santa! And Baby Jesus! NOT THE UK!! THIS is why we fought the British in WWII! #TuesdayThoughts",2019-12-17 14:55:41,0,0.0,0.8887233920414752,True
531,"Some of MY advisors want me to move my Tulsa Okahoma MAGA rally because its where the anti-black Tulsa Race Massacre happened! They say it would be insensitive & racist! MY ""advisors"" are idiots! They're the SAME people who tell me EVERY DAY that I should stoop saying the N word!",2020-06-11 22:50:57,0,0.0,0.9957487638163287,True
532,"Great to see the actors playing our NASA Astronauts ""return to Earth"" after very ""successful"" mission. Green screen technology worked perfectly. Thank you to all!",2020-08-02 19:12:21,0,1.0,0.17095270536204366,False
533,SCHOOLS MUST OPEN IN THE FALL BUT WITHOUT A NATIONAL TESTING STRATEGY IN PLACE BECAUSE FUCK IT!,2020-07-06 20:14:28,0,0.0,0.821321475345209,True
534,24 Accusers #AddAWordRuinATVShow,2020-07-30 20:17:31,0,0.0,0.7598233778434933,True
535,I talked to my good friend Putin today. He says he Already sent 9 TEAMS of Russian agents to the USA to gather dirt on Loser Democrat candadates! These Russians are SO GOOD! FBI & CIA agents have NO IDEA they're here! Can't wait to see what the Russians give ME! #SaturdayMorning,2019-06-15 16:42:19,0,0.0,0.9326893964116971,True
536,Just heard that the USA is officialy in a BIG Recession - BIGGER THAN ANYONE THOUGHT POSSIBLE! And EVERYONE is naming it after ME! #TrumpRecession! Your Welcome!,2020-06-08 22:13:42,0,0.0,0.8987346546885501,True
537,"Every day, police arest Evil drug deelers & seize Billions of dollars of drugs! Cocaine, Heroine, Meth, and LSD! But then the cops BURN the drugs! TOTAL WASTE! Instead of BURNING, why don’t cops SELL the drugs to local pharmacys? Or SELL the drugs on the street?! Cops are so dum!",2019-02-13 22:04:56,0,0.0,0.8689009930357615,True
538,"I have postponed my #SuperSpreader event in New Hampshire for a couple of weeks because we don't have enough staff or Secret Service to work the event because of a tiny bug or ""germ"" that was going around at my event in Tulsa. Also most of the tickets were ordered through TikTok.",2020-07-10 16:17:10,0,0.0,0.9496418853229562,True
539,Low-rated Chris Wallace is a fool! The intellagence test I took was VERY HARD! I had to point to the picture of THE ELEPHANT! NO ONE ELSE IN THE ROOM COULD DO IT! EVEN AFTER I ASKED THEM TO DO IT FIRST! The doctors just stared at me! The Test was very unfair! #SundayMorning,2020-07-19 17:15:13,0,0.0,0.9653696216181047,True
540,"To all the losers and haters who say YOU HAVE NO PLAN, I will get right on it as soon as I have finished my 450-mile wall. THREE MILES ALREADY COMPLETE! And after that, I will eliminate the $19 trillion National Debt I inherited. ONLY $26.3 TRILLION TO GO! After that, healthcare!",2020-06-27 14:46:16,0,0.0,0.6458187229833743,True
541,"VERY ANGRY! EVERY time I meet with the CDC director or other so-called ""experts"", they tell ME that I should stop touching my face because of the Cornoravirus! But I'm NOT touching my FACE!! I'm touching the INSIDE of my nose!! NEVER the OUTSIDE of my nose!! Idiots! #cornoravirus",2020-03-08 15:02:39,0,0.0,0.9611831723505008,True
542,"The Carona Germ is surging in Florida because of TESTING! Before we started testing, a YUGE (unusual) number of people in Florida were dying but the death certificates said ""flu"" and ""pneumonia."" This is why we shouldn't be testing. It makes it look like #DeSantisBetrayedFlorida!",2020-06-19 12:34:33,0,0.0,0.897257199815256,True
543,"Thank you, @jack for not deleting my tweet celebrating WHITE POWER! Facebook said that Nazi stuff is no longer allowed so I wanted to see what I could sneak by on the Tweeter. FYI -- The guys on Parler all loved it!",2020-06-28 13:25:43,0,0.0,0.8396252705829385,True
544,Tonight I'm Prime-time Trump! Writing my speach now! About Boarders! I'll be using Words! Big Words! The BEST WORDS! I'm also making up NEW facts! AND making up NEW numbers two! Most will be HUGE! Can't wait to see what I come up with! It will be unbelievable! #TuesdayThoughts,2019-01-08 13:25:17,0,0.0,0.877556831706536,True
545,Tonight is MY state of the union adress! One thing I'll talk about is how I'M STRONGLY deregulating sexuall harassment and sexuall assault rules on college campuses. NOBODY knows more about sexuall assault then Me! AND I know More about being a woman then Anyone!  #SOTU #SOTU2019,2019-02-05 23:20:18,0,0.0,0.9578470223612059,True
546,I love all our troops except the losers who get captured or wounded or plan on voting for Biden!,2020-09-05 14:47:52,0,0.0,0.6210331383113796,True
547,Very excited to have the support of George P. Bush! Georges A-O and Q-Z Bush can all go fuck themselves.,2020-06-10 01:22:04,0,0.0,0.8045825103595633,True
548,"Four days ago my LEFT shoe got untied! So MY Secret Service Agent Dave had to tie it for me. HE tied it so I couldn't Untie it! Tryed for hours! Dave is MEAN! So today, Natasha, My HOT intern from Russia, untied it just BY PULLING on one of the laces! I like Natasha! She's SMART!",2019-03-27 11:03:54,0,0.0,0.9842806437643717,True
549,"Just found out at my morning breefing that Low-IQ Dow Jones is planning to drop stock market like crazy today! Do NOT worry! Dow is a good friend of mine! I'll call him and work out a GREAT deal! If no deal, then I'll put BIG tarrifs on Mr. Jones! I'm Tarrif Man!! #MondayThoughts",2019-08-05 12:36:02,0,0.0,0.8113122644448703,True
550,I here that people are MOCKING ME and calling ME Toilet Trump! Not fair! I know more about toilets then anyone! Most of the time - when I have to pee or poop in the White house - I use a bathroom! ALL BY MYSELF! Why won't fake news report that?!! #SaturdayThoughts #ToiletTrump,2019-12-07 16:15:05,0,0.0,0.9678579585760821,True
551,"Person, Woman, Man, Camera, TV, Gestapo  #MySummerInSixWords",2020-07-24 00:38:16,0,0.0,0.7188197472712283,True
552,TRANSITION TO DIAPERS!,2020-06-09 17:20:09,0,0.0,0.6556978289294699,True
553,"Even though Low-IQ Genral Mattis is leaving, he gave me a GIFT! He gave me a High Tech Cup! He says the cup will PREVENT me from spilling diet cokes on my VERY expensive white shirts! He called it a Sippy Cup! Terrific Gift! Oh...wait..never mind...It didn't work. #FridayThoughts",2018-12-28 16:26:40,0,0.0,0.9595312847980815,True
554,"CAN'T WAIT til National Intelligance Director Dan Coats quits on 8/15! At todays intelligance breefing, I told Coates to explain that national security stuff WITHOUT using big words! HE COULDNT DO IT! He even talked about countrys like ""Malta"" & Peru that don't even exist! Idiot!",2019-07-31 23:05:31,0,0.0,0.9008768454230501,True
555,Не забудьте поздравить сенатора Свинья Кастратор с Днем Рождения. Нам нужна Айова. Даже если ты напортачил с фермерами.,2020-07-01 13:37:03,0,0.0,0.6135773574737454,True
556,"I am pulling 12,000 soldiers out of Germany after a conversation with General V. Putin who assures me the US troops are no longer necessary. He says he can keep an eye on things, seeing as its so close to Crimea. Smart!",2020-07-29 18:51:06,0,0.0,0.9674421726739565,True
557,Very MAD! MY Secret Service did NOT take me to MY bunker!! I had to hide in MY oval office instead! It was VERY difficult to hide! BUT I DID IT!! I hid UNDER my desk!! NO ONE could find ME!! Not even my Secret Service agent Dave - who kept asking everyone in the room if I was OK!,2020-08-10 23:21:07,0,0.0,0.9996690863812536,True
558,"If you don't wear a mask because you think God will protect you from the coronavirus, you shouldn't even be allowed to go to the hospital if you catch COVID. Just stay home and pray for a miracle!",2020-09-14 20:11:20,0,0.0,0.7599464523955347,True
559,NO ONE EVEN KNEW INDIA AND CHINA SHARED A BORDER!,2020-06-16 09:13:52,0,0.0,0.5229108463800318,True
560,"Save the Date! July 4! Behind Lincon Memorial. Biggest event in history to HONOR your favorite president - ME! Sparklers! BAKE SALE! Raffle! Bounce House! Ask any cabinet member for $5 tickets! If 4th of July event goes well, I'll plan one for Independence Day TOO! #SundayMorning",2019-02-24 17:01:37,0,0.0,0.8287699421271675,True
561,JUST FOUND OUT THAT MY PERSONAL VALET TESTED POSATIVE FOR CORONAVIRUS!!! NO ONE KNOWS IF I'VE BEEN EXPOSED!! I saw him when he was asmpytomatic! Why would he come to work when he was asmpytomatic?  IDIOT! This is the WORST DAY IN AMERICAN HISTORY!!!!,2020-05-07 16:13:43,0,0.0,0.9052150364719945,True
562,Do nothing Democrats are keeping their Blue states like Michagan & Pencilvania closed! Sad! While MY Red States are opening!! But it's NOT FAIR for MY re-election because more Democrats will be alive in November! This is why we need early voting for MY supporters in Red States!,2020-05-06 23:31:23,0,0.0,0.8487303866323319,True
563,"Mike Pence has cancelled several upcoming events because he has been informed by the Governors of Texas, Florida and Arizona that the Phase 3 trials using “Jesus” as a vaccine have been discontinued. Turns out Jesus worked no better than the “placebo” of watching Fox News.",2020-06-28 00:42:39,0,0.0,0.7240509268024877,True
564,".@GOP I didn't finish second in 2016 and you don't represent 15 million fewer Americans than Senate Democrats to NOT make decisions for the Russians who so proudly ""elected"" us! We have an obligation to V. Putin to select a new antigay U.S. Supreme Court Justice, without delay!",2020-09-19 14:33:06,0,0.0,0.8042441602508348,True
565,"WHY should I help the Kurds? Kurds didn't help us in World War II! Kurds DIDN'T help us with Normandy! ALL our European allies - England, Canada, Japan, Germany - helped us tremondously at Normandy! They even met Americans at the beaches! WHERE WERE THE KURDS?! #ThursdayThoughts",2019-10-10 11:02:50,0,0.0,0.8849655996149246,True
566,"Just fired National Security Advisor John Bolton! He's a Traitor!! He NEVER followed MY orders! When I ORDERED him to give Putin a list of My CIA agents, Bolton refused! When I Ordered Bolton to Nuke the hurricane, Bolton didn't do it! Now -thanks to Bolton- Alabama is in ruins!!",2019-09-10 17:07:35,0,0.0,0.9418227068683058,True
567,"Fake News CNN only wants to talk about MY National Emergency! Why won't they talk about MY really expensive Golf Simulator that I installed in the White House! It Cost $50,000! I’ve been playng it Non Stop! Over 30 hours of Golf! I’ve already finished FIVE holes! #FridayThoughts",2019-02-15 16:40:51,0,0.0,0.9575739131525275,True
568,It would be VERY unfare if Democrats nominate Joe Biden! My advisors say he would win Pencilvania! Democrats Shouldn’t be allowed to nominate someone who can win against me! Sad!#SaturdayThoughts,2019-05-18 17:36:37,0,0.0,0.8768355938778887,True
569,I’m on Air Force One! On the way to Vietnam to meat North Korea’s KIm jung Un! So excited! We share a bond that ONLY Powerful Men can share! We’re sole mates! I even I bought a new tie and underware! Very Expensive kind! Silk! Kim will be VERY Impressed! He LOVES ME! You’ll see!!,2019-02-25 22:21:45,0,0.0,0.9397876414125472,True
570,"So ANGRY! At my National Security Breefing about the Saudi Arabia thingy, My Low-IQ generals tried to tell ME that Iraq & Iran are TWO different countries! They kept saying that even AFTER I corrected them & TOLD them that Iraq & Iran are the SAME country! Idiots! #MondayThoughts",2019-09-16 12:47:57,0,0.0,0.9358793762156832,True
571,"North Korea's Kim Jong Un  - who Loves ME very much - is NOT dead! He's just in a Vegetative State! Which is no big deel! I go into Vegetative States all the time!! 
#KIMJONGUNDEAD",2020-04-25 21:11:55,0,0.0,0.9021702245407535,True
572,"Totally NOT FARE that Shifty Schiff is only calling witnesses who know the Facts about MY crimes! Why won't Schiff call witnesses who know Nothing about MY crimes?! 
WHICH-HUNT! #ThursdayThoughts",2019-11-14 13:01:54,0,0.0,0.9442962528282905,True
573,"Biden’s climate plan will cost too much! My plan will only cost 5-10 million acres a year,  plus a few farms in the Midwest every month and large parts of our coastline. #ClimateArsonist",2020-09-14 18:20:16,0,0.0,0.568667652298402,True
574,"Getting reports that all MY Trump supporters are evacuating the entire state of Alabama! Don't do that!! When I said the hurricain was going to hit Alabama, I WASN'T talking about the STATE of Alabama! I was talking about that Other place! #ThursdayThoughts",2019-09-05 11:13:13,0,0.0,0.8205610761693737,True
575,Just got MY copy of the Mueller Report! I got it before ANYBODY because I'M the presidant! I'm looking at it right Now! UNBELIEVIBLE! Its absolutely rediculous!! Its just full of words! ON EVERY PAGE!! Their are No pictures! No photos! What the Hell am I supposed to do with it?!,2019-03-22 21:59:37,0,0.0,0.9209021162667899,True
576,Person. Woman. Man. Camera. E.D. #TrumpCantKeepItUp,2020-07-27 04:08:12,0,0.0,0.6537745648934128,True
577,Michagan & Nevada are making it easier for their citizens to vote! BAD IDEA! So I'm going to withhold sooo much federal funding for Michagan & Nevada! BILLIONS of Dollars! People in those states - AND Other states -will be VERY upset when I get re-elected! Just Watch! You’ll see!,2020-05-21 21:07:48,0,1.0,0.3922798614330488,False
578,..Senate Leeder Mitch McConnell LOVES MY Shutdown! He WON'T ALLOW the Senate to vote to end it! Great courage since 38 million won't get food stamps & 100 million won't get tax refunds! What are Americans going to do about it? Call his office at 202-224-2541? LOL!! #MondayMorning,2019-01-07 13:03:15,0,0.0,0.8629150415148776,True
579,"STOP CALLING ME ""FENCE BOY""!!!! The Fence that the Fedral Bureau of Prisons set up around MY white house was NOT set up to keep ME in! I'm NOT A PRISONER! I'M NOT IN JAIL! I'D PROVE IT TO YOU! BUT I'M NOT ALLOWED TO LEAVE!! #FenceBoy",2020-06-07 17:48:49,0,0.0,0.9643215211717588,True
580,Not Fare! Chrissy Teigen called ME a Pussy Ass Bitch! I'm not a PAB! Now everyone's calling ME PAB! Melania called ME PAB! My staff is calling ME that! Even the Taliban is calling me PAB! Thanks a lot @chrissyteigen for destroying ALL HOPE of peace in Afghanistan! #MondayThoughts,2019-09-09 11:04:55,0,0.0,0.9824024327723159,True
581,"Because of MY TRUMP Shutdown, Food stamps (SNAP) for 38 million Americans will END in Febuary! GOOD! Because only the poor, the elderly, the disabled & kids get Food Stamps! And ALL OF THEM are Democrats! A little hunger will FORCE EVERYONE to do what I say! #SaturdayMorning",2019-01-05 15:53:52,0,0.0,0.8523409254547971,True
582,My good friend & advisor Roger Stone was arrested! Unbeleivable! But Stone did NOTHING for me! All he did was give me information from Wikileaks about the Clinton Campaign from his Russian friends! I don't even know Stone! I DON'T WANT TO GO TO PRISON! #MuellerFriday #MuellerTime,2019-01-25 13:03:28,0,0.0,0.9166796845978658,True
583,"Many people are asking why Ronna, Niece of Romney, continues to support #TraitorTrump when most other women are saying I'm a disgusting pervert criminal bastard who betrayed his country and attacked peaceful protesters while kneeling to V. Putin. Even Kellyanne can't explain it!",2020-06-27 13:35:21,0,0.0,0.964254167531847,True
584,"Loser John Bolton was NOT able to get senate confirmed. When I chose Bolton to be in charge of America's National Security, Senators KNEW that Bolton was Wacko! Unstable! The worst possible choice! But I knew that too! MONTHS before I chose him!! Senators are NOT smartar then ME!",2020-06-22 22:21:17,0,0.0,0.8675686625095723,True
585,"IM VERY ANGRY!! VERY!! Just found out I DIDN'T win the Nobel Peace Prize! I WANTED IT! This is Bullshit!! They better change there minds and make ME the winner! Don't they know I've got 10,000 Nuclear Missiles! And unlike Lazy Obama, I'm not afraid to use them! #FridayThoughts",2019-10-11 11:17:17,0,0.0,0.9673451697163161,True
586,Please ask Ted Cruz to stop with his suggestions! I will not be renaming the Republican Party. Although many people are saying American Taliban would be more appropriate.,2020-06-11 08:45:41,0,0.0,0.6075795943747215,True
587,WHERE A MASK!,2020-07-30 12:37:27,0,0.0,0.7740733583097075,True
588,Sad news! Don Jr - called ME at 3 am this morning to tell me the terrable news that Patrick Star - of Spongebob Squarepants - has dyed! I knew him better than ANYONE! MY best friend! Won of the smartist people I no. (I wanted Patrick to work with ME in MY White House very badly!),2019-07-01 11:32:57,0,0.0,0.954960179242607,True
589,"...Faling NY Times & the FBI say I’m working on behalf of Russia since I’ve fallen under there influence! NOT TRUE! Even though I LOVE Russia (its the GREATEST country on Earth!), they DON’T influence me! My Russian friends haven’t even called ME since yesterday! #SaturdayMorning",2019-01-12 12:35:03,0,0.0,0.9391049506749604,True
590,"Many Trump supporters are saying only 6% of our preventable Covid deaths (America leads the world!) were loved ones who had no underlying conditions or were ""oldies"" (no longer good for manual labor!). That means only 11,000 (= four 9/11s) people died who weren't obese, etc.",2020-08-30 11:24:24,0,0.0,0.9136620243976739,True
591,"Many people are saying #FlunkTrump. But what are you going to flunk me for? Joe Shapiro took my SATs and Vladimir Putin hacked the election for me. Flunk them, losers!",2020-07-17 01:16:18,0,0.0,0.9828255918419221,True
592,No one can RIP me away from my OANN!,2020-08-16 19:52:33,0,0.0,0.9981981754560241,True
593,I'm ANGRY! NO ONE invited ME to a party because I caused the Shutdown! Meanwhile Democrats are having fun! Partying! Dancing! Sexting! I wanted to do that to! Not fare that dems ....WAIT! Sean Hannity just TEXTED ME! He'll do those things with me! Happy New Year! #NewYearsEve2018,2019-01-01 01:19:57,0,0.0,0.9721101621026443,True
594,My National Secruity Advisors say that terrorist cells around the world from Nigeria to Lybia are celebrating my withdrawal from Syria. I told these so-called experts that terrorists CAN'T celebrate! I defeated all of them! I DID IT! It was ME! There ALL GONE! #MondayThoughts,2019-10-21 15:57:45,0,0.0,0.9826302457959555,True
595,"6 Trump campaign workers at MY Tulsa Rally tested posative for Covid-19. I am NOT concerned! I was SMART and made them sign MY Coronavirus waiver. So they CAN'T sue ME! However, the 6 workers' familys, friends, & neighbors MUST sign My waiver IMMEDIATELY! #TrumpsCoronavirusRally",2020-06-20 19:49:21,0,0.0,0.8901724812280378,True
596,I wish Ghislaine Maxwell only good things. She is one of the nicest people I have ever gone to a pedophile sex party with.,2020-07-21 22:52:44,0,0.0,0.6318650310063723,True
597,Has Bubba Wallace apologized to Putin yet?,2020-07-08 09:58:00,0,0.0,0.7249807186587055,True
598,"Our testing is so much YUGER and more POWERFUL than any other Third World Country! Except Cambodia, where they are very smart. Because I let the #TrumpVirus™spread unchecked for TWO MONTHS (while calling it a ""hoax"") we have Many More Cases & MORE DEATH than Any Other Country!",2020-06-15 19:09:01,0,0.0,0.7084185688328161,True
599,"Fantastick News! Category 5 Hurricane Dorian will miss MY Mar-a-Lago Home in South Florida! PROOF I'm the Chosen One! Cat 5 Dorian is going north to wipe out North Florida, Georgia & the Carolinas! No Trump properties there! Thank GOD! Your Welcome! #SundayThoughts #SundayMorning",2019-09-01 13:32:34,0,0.0,0.9216715470618134,True
600,"My acountants just finished my 2018 taxes! I’m geting a refund of $47,354,529.37! 47 MILLION DOLLARS! I don’t pay ANY taxes! NONE! Love MY new tax law! Also love the fact that voters will NEVER see my tax returns. If voters found out I don’t pay Any taxes, they'd get really mad!!",2019-02-19 21:49:34,0,0.0,0.9345909981929339,True
601,Delay the winning!,2020-07-30 13:27:25,0,0.0,0.6929015008933789,True
602,"We will have enough vaccine for every American by April, but only if you were at church last Easter!",2020-09-18 20:49:14,0,0.0,0.7685001703017464,True
603,"Just got back results from my poll of MY Loyal White House staffers! 93 of 1053 APROOVE of me! They said I'm DOING a GREAT job, think I'm handsome AND said I have HUGE hands! 93 of 1053! I did the math! That's comes out to 93%! Wonder what my haters think of that!",2019-03-05 23:36:12,0,0.0,0.9103028924720561,True
604,"My Generals keep interupting ME to tell me American Special Forces are currently coming under AN INTENSE artillery attack by allies in Syria! AS SOON AS I finish playing golf, I'll find out more. So far I'm 47 over par! Best Game EVER! Going to hole 3 now...
#SundayThoughts",2019-10-13 14:41:05,0,0.0,0.9412080533679762,True
605,"So disgusting to watch Twitter’s so-called “Trending”, where sooo many trends are about me, and never a good one. They use real video and quotes to make me look like a “Creepy” pervert or a “Traitor” who loves Dictators. Really ridiculous, illegal, so, of course, here’s a thread!",2020-07-27 23:38:27,0,0.0,0.9486963807917985,True
606,"Unlike Sleapy Joe Biden, I'm getting prepared! I'm adding MILES of new fencing around MY White House! ""BUILD THAT WALL!"" I've ordered MY Bunker to be dug out deeper! Deeper than anyone thought possible!! AND I've called OVER 57 countries to find one that would grant me asylum!",2020-06-04 15:56:49,0,0.0,0.950091571258485,True
607,The Which Hunt is almost over! Low-IQ Mueller will give his final report to MY Attorney Genral Bill Barr next weak! I've already Ordered Barr to BURN the report and ALL the evidence against me! Then all this talk about MY Obstruction of Justice will End & I'll NEVER be impeeched!,2019-02-20 23:38:10,0,0.0,0.9369449530342802,True
608,"I DO NOT NEED ANY MORE SO-CALLED ""INTELLIGENCE""! I AM SMART ENOUGH ALREADY! I HAVE BUILT 3 MILES OF WALL AT A COST OF ONLY $100 BILLION PER MILE AND I AM STARTING TO UNDERSTAND THE DIFFERENCE BETWEEN A GERM AND A VIRUS. NO ONE HAS EVER FIGURED IT OUT BEFORE, BUT I AM VERY CLOSE!",2020-06-29 18:40:47,0,0.0,0.9073827101631879,True
609,"Everyone on my staff says I'm Racist! WRONG! I have PROOFE! For example - I got a report that MY Secret Service Agent Dave (who is white)- has a neighbor who Friended a black person on Facebook!! After hearing this, I DIDN'T fire Dave! That prooves I'M NOT RACIST! #SundayThoughts",2019-08-11 17:34:20,0,0.0,0.973130794918287,True
610,Congress is impeaching ME?! NOT FARE! Its a Lynching! I'm the ONLY white president to be impeached! Why ME? Why not impeach President Reagan or President Underwood? They committed crimes too! President Underwood even killed someone! I've NEVER done that while in office! #Lynching,2019-10-22 20:52:46,0,0.0,0.9479091148847565,True
611,I DID IT!! Coward Obama didn't do it! I went to Iraq! For an hour! An HOUR! No one is BRAVER then ME! It was scary! They made my airplane dark! Then my big plane landed! I ran into the building! Very FAST! Everybody saw I did it! They Clapped! Im a HERO! I'm a veteran! I DID IT!!,2018-12-26 22:42:22,0,0.0,0.9764863401593921,True
612,"Many people are saying #TrumpKillsUs but sometimes I just use tear gas, so #BothSides.",2020-06-24 01:03:06,0,0.0,0.9652750833558713,True
613,"I'm so Angry!! The so-called Mayor of Toledo was VERY MEAN to me!! While she didn't ""say"" it, I KNOW she was THINKING that I'm a Low-IQ crazy racist man-baby with very small hands! HOW DARE HER THINK THAT!! I'm the president! I'm NOT crazy! I'm STABEL & I'm smartar then EVERYONE!",2019-08-08 21:51:45,0,0.0,0.9678369055537044,True
614,"MY idea of buying Greenland is NOT crazy! I HAVN'T GONE MAD! I'm STABLE!! Once I buy Greenland, we'll move it off the coast of North Carolina! Where its WARM & theres plenty of room!! Then I'll build LOTS of hotels & golf courses! BIG golf courses! BIG CROWDS! #SaturdayThoughts",2019-08-17 15:56:14,0,0.0,0.9176145425626068,True
615,"FakeNews says I spelled the word ""Liddle"" wrong! Im a stable Genous! So I KNOW I didn't spell it wrong! Thats how you spell LIDDLE! Like when I say ""Im a Liddle Tee Cup!"" (I say that phrase everyday!) And LIDDLE is spelled WITH a hyphen! If you take out the hyphen, your an idiot!",2019-09-27 12:08:10,0,0.0,0.908879643023212,True
616,300% Approval Rating in the Confused By Percentages Party . Thank you!,2020-06-17 12:35:13,0,1.0,0.13023129352786822,False
617,Very MEAN Pelosi won't let me give MY State of the Union in the House of Representitives! She says I have to end MY shutdown first! UNFAIR! MY speech is already writen! It has LOTS of sentances! AND words! The BEST words! Some words are REALLY BIG! Everyone will cheer! #SOTU,2019-01-23 22:24:40,0,0.0,0.981025190549947,True
